label_avg_price_per_room,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,market_segment_type,no_of_special_requests
0,2,0,0,3,"Meal Plan 1",0,"Room_Type 1",177,2018,6,Offline,1
1,1,0,0,2,"Meal Plan 1",0,"Room_Type 1",14,2017,9,Online,1
1,1,0,0,1,"Meal Plan 1",1,"Room_Type 1",9,2018,4,Corporate,0
0,2,0,0,3,"Meal Plan 1",0,"Room_Type 1",90,2018,5,Offline,0
0,2,0,1,3,"Meal Plan 1",0,"Room_Type 1",56,2018,11,Offline,0
2,2,0,0,2,"Not Selected",0,"Room_Type 1",67,2018,5,Online,0
2,2,0,2,1,"Meal Plan 1",0,"Room_Type 4",41,2018,10,Online,2
2,2,0,1,2,"Meal Plan 1",0,"Room_Type 1",191,2018,6,Offline,0
2,2,0,0,3,"Meal Plan 1",0,"Room_Type 4",41,2018,10,Online,3
2,2,0,0,2,"Meal Plan 2",0,"Room_Type 1",291,2018,8,Offline,0
2,1,0,1,2,"Not Selected",0,"Room_Type 5",60,2018,11,Online,0
2,2,0,0,2,"Not Selected",0,"Room_Type 1",12,2017,10,Online,1
1,2,0,0,3,"Not Selected",0,"Room_Type 1",35,2018,8,Online,0
2,2,0,2,2,"Meal Plan 1",0,"Room_Type 4",95,2018,5,Online,0
2,3,0,2,0,"Meal Plan 1",0,"Room_Type 4",34,2018,10,Online,1
1,1,0,2,8,"Meal Plan 1",0,"Room_Type 1",45,2018,11,Online,0
1,2,0,2,0,"Meal Plan 1",0,"Room_Type 1",5,2017,9,Corporate,0
0,2,0,2,3,"Not Selected",0,"Room_Type 1",55,2018,12,Online,2
1,2,0,1,2,"Meal Plan 1",0,"Room_Type 1",273,2018,6,Online,0
1,2,0,2,2,"Not Selected",0,"Room_Type 1",126,2018,5,Online,0
2,2,0,1,2,"Meal Plan 1",0,"Room_Type 1",191,2018,6,Offline,0
0,2,0,0,2,"Meal Plan 2",0,"Room_Type 1",68,2017,9,Online,0
0,1,0,0,1,"Meal Plan 1",0,"Room_Type 1",1,2017,9,Complementary,1
0,2,0,1,2,"Meal Plan 1",0,"Room_Type 4",9,2018,2,Offline,0
0,1,0,0,3,"Meal Plan 1",0,"Room_Type 1",335,2018,10,Offline,0
1,2,0,2,6,"Meal Plan 1",0,"Room_Type 1",153,2018,6,Online,0
2,2,1,0,1,"Meal Plan 1",0,"Room_Type 1",55,2018,9,Online,1
0,1,0,0,2,"Meal Plan 1",0,"Room_Type 1",11,2017,8,Corporate,0
2,2,0,2,2,"Meal Plan 1",0,"Room_Type 1",56,2017,9,Offline,0
1,2,0,0,2,"Not Selected",0,"Room_Type 1",49,2018,7,Online,0
0,2,0,2,4,"Meal Plan 1",0,"Room_Type 1",75,2018,6,Offline,0
2,3,0,1,3,"Meal Plan 1",0,"Room_Type 4",40,2018,3,Online,2
0,2,0,2,5,"Meal Plan 1",0,"Room_Type 1",196,2018,8,Offline,0
1,2,0,2,1,"Meal Plan 1",0,"Room_Type 1",186,2018,8,Offline,0
1,2,0,2,1,"Meal Plan 1",0,"Room_Type 4",97,2018,4,Online,0
1,2,0,2,0,"Meal Plan 1",0,"Room_Type 1",18,2017,12,Online,0
0,2,0,2,1,"Meal Plan 1",0,"Room_Type 1",29,2018,2,Offline,0
0,2,0,2,3,"Meal Plan 1",0,"Room_Type 1",212,2018,5,Offline,0
2,2,0,0,2,"Meal Plan 1",0,"Room_Type 4",85,2018,5,Online,0
0,2,0,1,2,"Meal Plan 1",0,"Room_Type 1",117,2018,10,Offline,0
1,2,0,2,3,"Meal Plan 1",0,"Room_Type 4",140,2018,7,Online,0
2,3,0,0,3,"Meal Plan 1",0,"Room_Type 4",267,2018,10,Online,1
1,2,0,2,6,"Meal Plan 1",0,"Room_Type 1",71,2018,7,Offline,0
2,2,2,2,3,"Meal Plan 1",0,"Room_Type 6",99,2018,5,Online,0
1,2,0,2,1,"Meal Plan 2",0,"Room_Type 1",124,2017,8,Offline,0
0,2,0,1,2,"Meal Plan 1",0,"Room_Type 1",46,2018,1,Offline,0
2,3,0,1,1,"Meal Plan 1",0,"Room_Type 4",27,2018,6,Online,1
0,2,0,2,2,"Meal Plan 1",0,"Room_Type 4",68,2017,11,Offline,0
1,2,0,0,2,"Not Selected",0,"Room_Type 1",36,2018,10,Online,2
2,2,2,0,1,"Meal Plan 1",0,"Room_Type 6",7,2018,7,Online,1
1,2,0,0,1,"Meal Plan 1",0,"Room_Type 4",101,2018,8,Online,1
0,2,0,0,1,"Meal Plan 1",0,"Room_Type 1",87,2018,4,Online,0
0,2,0,1,2,"Meal Plan 1",0,"Room_Type 1",0,2018,5,Online,0
2,3,0,1,1,"Meal Plan 1",0,"Room_Type 4",35,2018,10,Online,1
2,2,0,1,2,"Meal Plan 1",0,"Room_Type 1",77,2017,9,Offline,0
2,2,0,0,2,"Meal Plan 1",0,"Room_Type 1",317,2018,9,Offline,0
1,3,0,1,2,"Meal Plan 1",0,"Room_Type 1",152,2018,8,Online,2
2,2,0,1,3,"Meal Plan 1",0,"Room_Type 4",15,2018,6,Online,0
1,2,0,0,3,"Not Selected",0,"Room_Type 1",24,2018,5,Online,1
1,2,0,1,2,"Meal Plan 2",0,"Room_Type 1",418,2018,9,Offline,0
2,2,1,2,3,"Meal Plan 1",0,"Room_Type 1",146,2018,7,Online,1
0,1,0,0,1,"Meal Plan 1",0,"Room_Type 1",0,2017,9,Complementary,0
1,2,0,2,5,"Meal Plan 1",0,"Room_Type 4",49,2018,11,Online,1
1,1,0,0,1,"Meal Plan 1",0,"Room_Type 1",6,2018,4,Corporate,0
2,2,0,0,4,"Meal Plan 1",0,"Room_Type 6",158,2018,5,Online,0
0,1,0,2,1,"Meal Plan 1",0,"Room_Type 1",2,2018,5,Corporate,0
2,3,0,1,0,"Meal Plan 1",0,"Room_Type 4",40,2018,10,Online,1
1,2,0,2,1,"Meal Plan 1",0,"Room_Type 1",172,2018,7,Online,2
1,2,0,0,1,"Not Selected",0,"Room_Type 1",1,2018,7,Online,1
1,2,0,0,2,"Meal Plan 2",0,"Room_Type 1",74,2017,9,Offline,0
0,1,0,0,1,"Meal Plan 1",0,"Room_Type 1",6,2018,6,Corporate,1
2,1,0,1,0,"Meal Plan 1",0,"Room_Type 1",118,2018,9,Offline,0
2,1,0,1,2,"Meal Plan 1",0,"Room_Type 1",61,2018,5,Online,0
1,2,0,2,1,"Meal Plan 2",0,"Room_Type 1",138,2017,8,Offline,0
1,2,0,0,3,"Meal Plan 1",0,"Room_Type 1",92,2018,4,Online,1
2,2,0,0,3,"Meal Plan 1",0,"Room_Type 4",8,2018,8,Online,1
1,2,0,2,1,"Meal Plan 1",0,"Room_Type 1",205,2018,5,Offline,0
1,1,0,0,2,"Meal Plan 1",0,"Room_Type 1",57,2017,10,Online,3
0,2,0,0,4,"Not Selected",0,"Room_Type 1",100,2018,4,Online,0
0,1,0,0,1,"Meal Plan 1",0,"Room_Type 1",0,2018,3,Offline,0
0,1,0,2,2,"Meal Plan 1",0,"Room_Type 1",28,2018,2,Online,0
0,2,0,2,2,"Meal Plan 1",0,"Room_Type 4",47,2017,11,Offline,1
2,2,2,1,4,"Meal Plan 1",0,"Room_Type 7",36,2018,7,Online,0
1,1,0,0,1,"Meal Plan 1",0,"Room_Type 1",12,2018,6,Offline,1
2,2,1,1,0,"Meal Plan 1",0,"Room_Type 1",16,2018,6,Online,1
2,2,1,1,2,"Meal Plan 1",0,"Room_Type 1",81,2018,8,Online,0
1,2,0,0,3,"Meal Plan 1",0,"Room_Type 1",304,2018,11,Offline,0
2,2,0,0,3,"Not Selected",0,"Room_Type 1",0,2018,7,Online,0
0,1,0,1,0,"Meal Plan 1",0,"Room_Type 1",5,2018,9,Corporate,1
0,2,0,1,2,"Meal Plan 1",0,"Room_Type 1",66,2017,10,Offline,0
2,2,2,2,4,"Meal Plan 1",0,"Room_Type 6",54,2018,4,Online,0
2,3,0,2,5,"Meal Plan 1",0,"Room_Type 4",126,2018,8,Online,0
0,2,0,1,2,"Meal Plan 1",0,"Room_Type 1",81,2018,3,Offline,0
1,1,0,0,2,"Meal Plan 1",0,"Room_Type 1",164,2017,10,Offline,0
1,2,0,2,2,"Meal Plan 1",0,"Room_Type 4",148,2018,5,Online,1
1,2,0,2,0,"Meal Plan 1",0,"Room_Type 1",61,2017,10,Offline,0
1,2,0,1,2,"Meal Plan 1",0,"Room_Type 1",267,2018,9,Offline,0
1,1,0,1,3,"Meal Plan 1",0,"Room_Type 4",12,2018,9,Corporate,0
1,2,0,2,1,"Meal Plan 1",0,"Room_Type 1",49,2017,12,Online,2
1,2,0,0,4,"Meal Plan 1",0,"Room_Type 1",175,2018,8,Online,0
2,2,0,0,2,"Meal Plan 2",0,"Room_Type 1",63,2017,9,Offline,0
2,2,1,1,0,"Meal Plan 1",0,"Room_Type 1",62,2018,8,Online,0
2,2,0,1,1,"Meal Plan 1",0,"Room_Type 4",4,2018,9,Online,2
1,2,0,2,1,"Not Selected",0,"Room_Type 1",11,2018,5,Online,1
0,0,2,1,4,"Meal Plan 1",0,"Room_Type 2",136,2018,11,Online,0
1,2,0,0,3,"Not Selected",1,"Room_Type 1",141,2018,7,Online,1
2,2,0,0,3,"Meal Plan 1",0,"Room_Type 1",35,2018,6,Online,0
1,2,0,0,3,"Meal Plan 1",0,"Room_Type 1",204,2018,5,Offline,0
1,2,0,2,2,"Meal Plan 1",0,"Room_Type 1",15,2018,2,Offline,0
0,1,0,0,1,"Meal Plan 2",0,"Room_Type 1",6,2017,12,Online,0
1,2,0,0,1,"Not Selected",0,"Room_Type 1",244,2018,9,Online,1
0,2,0,0,2,"Meal Plan 1",0,"Room_Type 2",11,2017,12,Complementary,1
1,1,0,0,3,"Meal Plan 1",0,"Room_Type 1",166,2018,11,Offline,0
0,2,0,1,2,"Not Selected",0,"Room_Type 1",46,2018,12,Online,1
2,2,1,1,2,"Meal Plan 2",0,"Room_Type 1",96,2018,8,Online,2
1,2,0,1,3,"Not Selected",0,"Room_Type 1",26,2018,10,Online,1
1,2,0,0,1,"Meal Plan 1",0,"Room_Type 1",3,2018,4,Online,2
1,2,0,0,2,"Meal Plan 2",0,"Room_Type 1",102,2017,10,Offline,0
0,2,0,2,2,"Meal Plan 1",0,"Room_Type 1",25,2018,10,Offline,0
1,1,0,0,2,"Meal Plan 1",0,"Room_Type 1",4,2018,6,Offline,0
2,2,0,1,2,"Meal Plan 1",0,"Room_Type 1",159,2018,9,Offline,0
0,1,0,1,2,"Meal Plan 1",0,"Room_Type 1",3,2018,2,Corporate,0
1,2,0,1,0,"Not Selected",0,"Room_Type 1",3,2017,10,Online,1
1,2,0,1,2,"Meal Plan 1",0,"Room_Type 1",78,2018,3,Offline,0
0,2,0,1,4,"Not Selected",0,"Room_Type 1",178,2018,7,Online,1
0,2,0,1,5,"Not Selected",0,"Room_Type 1",85,2018,3,Online,2
1,2,0,1,3,"Meal Plan 1",0,"Room_Type 1",122,2018,5,Online,0
1,1,0,0,1,"Meal Plan 1",0,"Room_Type 1",0,2018,6,Online,0
0,2,0,2,2,"Meal Plan 1",0,"Room_Type 1",65,2018,12,Offline,1
1,2,0,2,2,"Meal Plan 1",0,"Room_Type 4",36,2018,6,Online,1
2,2,0,2,2,"Meal Plan 1",0,"Room_Type 1",174,2018,9,Online,1
0,2,0,0,3,"Meal Plan 1",0,"Room_Type 1",186,2018,8,Offline,0
2,2,0,0,2,"Meal Plan 1",0,"Room_Type 1",317,2018,9,Offline,0
1,2,0,0,2,"Not Selected",0,"Room_Type 1",17,2018,3,Online,1
0,2,0,2,1,"Meal Plan 1",0,"Room_Type 1",282,2017,10,Offline,0
2,2,0,1,1,"Meal Plan 1",0,"Room_Type 6",13,2017,8,Online,0
1,2,0,1,3,"Meal Plan 1",0,"Room_Type 1",12,2018,5,Corporate,0
0,1,0,0,2,"Meal Plan 1",0,"Room_Type 1",2,2018,1,Corporate,0
0,2,0,1,3,"Meal Plan 1",0,"Room_Type 4",37,2017,10,Offline,0
0,2,0,0,2,"Meal Plan 1",0,"Room_Type 1",122,2018,4,Offline,0
0,1,0,0,3,"Meal Plan 1",0,"Room_Type 1",29,2018,11,Offline,1
2,2,0,1,2,"Meal Plan 1",0,"Room_Type 1",207,2018,12,Offline,0
2,3,0,0,2,"Meal Plan 1",0,"Room_Type 4",145,2018,8,Online,0
0,2,0,2,2,"Meal Plan 1",0,"Room_Type 1",134,2017,12,Offline,0
1,1,0,1,2,"Meal Plan 1",0,"Room_Type 1",84,2018,4,Online,2
0,2,0,2,3,"Meal Plan 1",0,"Room_Type 1",8,2018,11,Online,0
2,2,1,2,3,"Meal Plan 2",0,"Room_Type 1",121,2018,9,Online,2
0,2,0,1,3,"Meal Plan 1",0,"Room_Type 1",265,2018,12,Online,0
1,1,0,1,0,"Not Selected",0,"Room_Type 1",23,2017,10,Online,1
1,2,0,1,3,"Not Selected",0,"Room_Type 1",17,2018,3,Online,0
1,1,0,0,2,"Meal Plan 1",0,"Room_Type 1",192,2018,6,Offline,0
1,1,0,2,2,"Meal Plan 1",0,"Room_Type 1",163,2018,6,Offline,0
1,2,0,1,4,"Meal Plan 1",0,"Room_Type 1",64,2018,11,Online,2
2,2,0,1,2,"Meal Plan 1",0,"Room_Type 1",191,2018,6,Offline,0
0,1,0,0,2,"Meal Plan 2",0,"Room_Type 1",6,2017,12,Online,0
2,2,0,1,3,"Meal Plan 1",0,"Room_Type 4",59,2018,9,Online,1
1,2,0,2,2,"Meal Plan 1",0,"Room_Type 4",239,2018,10,Online,3
1,1,0,0,1,"Not Selected",0,"Room_Type 1",14,2018,11,Online,1
2,1,0,0,1,"Meal Plan 1",0,"Room_Type 1",0,2017,10,Online,0
1,1,0,1,3,"Meal Plan 1",0,"Room_Type 4",3,2018,9,Aviation,0
1,2,0,1,0,"Meal Plan 1",0,"Room_Type 1",8,2018,4,Online,0
2,1,0,2,3,"Meal Plan 1",0,"Room_Type 1",33,2018,11,Online,1
0,1,0,1,2,"Meal Plan 1",0,"Room_Type 1",31,2018,9,Offline,0
2,2,0,0,2,"Meal Plan 1",0,"Room_Type 5",34,2018,10,Online,0
0,2,0,1,3,"Not Selected",0,"Room_Type 1",74,2018,12,Online,0
2,2,0,0,1,"Not Selected",0,"Room_Type 1",54,2018,8,Online,0
2,2,2,2,2,"Meal Plan 1",0,"Room_Type 6",221,2018,7,Online,0
2,2,0,0,2,"Meal Plan 1",0,"Room_Type 4",75,2018,5,Online,1
2,2,0,0,1,"Meal Plan 1",0,"Room_Type 1",22,2018,9,Online,3
1,2,0,2,2,"Meal Plan 1",0,"Room_Type 1",48,2018,3,Online,2
1,2,0,0,1,"Not Selected",0,"Room_Type 1",142,2018,8,Online,2
2,2,0,0,1,"Meal Plan 1",0,"Room_Type 1",69,2018,5,Online,1
0,2,0,0,3,"Meal Plan 1",0,"Room_Type 1",72,2018,3,Online,1
2,2,1,0,2,"Meal Plan 1",0,"Room_Type 1",21,2018,10,Online,1
2,3,0,0,2,"Meal Plan 1",0,"Room_Type 4",37,2018,10,Online,2
1,2,0,0,1,"Meal Plan 1",0,"Room_Type 4",35,2017,12,Online,1
0,2,0,1,3,"Not Selected",0,"Room_Type 1",21,2018,11,Offline,0
2,2,2,1,0,"Meal Plan 1",0,"Room_Type 6",0,2018,7,Online,0
0,2,0,0,1,"Meal Plan 1",0,"Room_Type 1",30,2018,2,Online,0
1,2,0,2,3,"Meal Plan 1",0,"Room_Type 4",192,2018,7,Online,0
1,1,0,0,2,"Meal Plan 1",0,"Room_Type 1",22,2018,3,Corporate,0
0,2,0,1,3,"Meal Plan 1",0,"Room_Type 1",49,2018,3,Offline,0
2,1,0,0,1,"Meal Plan 1",0,"Room_Type 4",1,2017,10,Online,1
2,1,0,0,1,"Meal Plan 1",0,"Room_Type 1",22,2018,9,Online,2
1,2,0,0,2,"Meal Plan 1",0,"Room_Type 1",86,2017,9,Offline,0
0,2,0,2,3,"Meal Plan 1",0,"Room_Type 1",172,2018,10,Offline,0
2,2,0,1,3,"Meal Plan 1",0,"Room_Type 4",160,2018,10,Online,0
2,1,0,0,1,"Meal Plan 1",0,"Room_Type 1",3,2018,10,Online,2
0,1,0,0,1,"Meal Plan 1",0,"Room_Type 1",152,2018,1,Offline,0
2,3,0,1,0,"Meal Plan 1",0,"Room_Type 4",28,2018,9,Online,3
0,2,0,2,1,"Meal Plan 1",0,"Room_Type 1",15,2017,12,Offline,1
2,2,0,2,1,"Not Selected",0,"Room_Type 1",84,2018,9,Online,2
0,2,0,1,2,"Meal Plan 1",0,"Room_Type 1",91,2018,9,Offline,0
2,3,0,1,1,"Meal Plan 1",0,"Room_Type 4",46,2018,5,Online,2
1,2,0,0,1,"Meal Plan 1",0,"Room_Type 2",71,2018,10,Online,1
2,2,0,2,1,"Not Selected",0,"Room_Type 1",19,2018,6,Online,1
2,3,0,1,1,"Meal Plan 1",0,"Room_Type 4",1,2018,4,Online,1
2,2,0,1,1,"Not Selected",0,"Room_Type 1",24,2018,7,Online,1
1,2,0,0,2,"Meal Plan 1",0,"Room_Type 1",1,2017,10,Offline,0
0,2,1,0,1,"Meal Plan 1",0,"Room_Type 1",13,2017,8,Online,1
2,2,0,1,1,"Meal Plan 2",0,"Room_Type 1",247,2018,6,Offline,1
2,3,0,0,1,"Meal Plan 1",0,"Room_Type 1",10,2017,9,Online,2
0,2,0,0,1,"Meal Plan 1",0,"Room_Type 1",105,2018,4,Offline,0
2,0,2,0,3,"Meal Plan 1",0,"Room_Type 2",76,2018,9,Online,3
2,2,0,0,2,"Meal Plan 1",0,"Room_Type 1",2,2017,9,Online,1
0,1,0,1,1,"Meal Plan 1",0,"Room_Type 1",0,2017,10,Complementary,1
1,2,0,1,1,"Not Selected",0,"Room_Type 1",41,2018,4,Online,1
2,2,0,0,2,"Meal Plan 1",0,"Room_Type 1",317,2018,9,Offline,0
2,3,0,2,3,"Meal Plan 1",0,"Room_Type 4",7,2018,5,Online,2
0,2,0,1,5,"Meal Plan 1",0,"Room_Type 1",166,2018,8,Offline,0
0,1,0,2,1,"Meal Plan 1",0,"Room_Type 1",1,2018,2,Offline,0
2,2,0,2,2,"Meal Plan 1",0,"Room_Type 4",17,2017,10,Online,1
1,2,0,0,2,"Meal Plan 2",0,"Room_Type 1",239,2018,6,Offline,0
1,0,2,1,1,"Meal Plan 1",0,"Room_Type 2",178,2018,8,Online,0
2,1,0,2,2,"Meal Plan 1",0,"Room_Type 4",4,2018,4,Online,0
0,1,0,2,1,"Meal Plan 1",0,"Room_Type 1",1,2018,2,Offline,0
2,3,0,1,4,"Meal Plan 1",0,"Room_Type 4",55,2018,9,Online,2
0,2,0,0,3,"Meal Plan 1",0,"Room_Type 1",150,2018,3,Online,2
0,1,0,0,3,"Meal Plan 1",0,"Room_Type 1",58,2018,1,Offline,1
2,3,0,2,3,"Meal Plan 1",0,"Room_Type 4",113,2018,10,Online,0
2,2,0,2,2,"Meal Plan 1",0,"Room_Type 1",99,2018,10,Online,0
0,2,0,1,2,"Meal Plan 1",0,"Room_Type 1",5,2018,7,Offline,2
1,2,0,1,3,"Meal Plan 1",0,"Room_Type 1",3,2018,6,Offline,0
2,2,0,2,2,"Meal Plan 1",0,"Room_Type 1",44,2018,4,Online,0
1,2,0,1,4,"Meal Plan 1",1,"Room_Type 1",0,2018,3,Online,0
1,2,0,2,1,"Meal Plan 2",0,"Room_Type 1",131,2017,8,Offline,0
2,2,0,1,2,"Not Selected",0,"Room_Type 1",88,2018,6,Online,0
0,2,0,2,1,"Meal Plan 1",0,"Room_Type 1",69,2018,11,Offline,0
2,3,0,1,1,"Meal Plan 1",0,"Room_Type 4",75,2018,10,Online,1
1,2,0,2,1,"Meal Plan 1",0,"Room_Type 4",97,2018,4,Online,0
0,1,0,2,2,"Meal Plan 1",0,"Room_Type 1",169,2018,4,Offline,0
2,2,0,2,0,"Not Selected",0,"Room_Type 1",9,2018,8,Online,2
2,2,1,2,0,"Meal Plan 1",0,"Room_Type 1",91,2018,8,Online,0
0,1,0,0,0,"Meal Plan 1",0,"Room_Type 4",1,2017,10,Complementary,0
1,2,0,0,2,"Meal Plan 2",0,"Room_Type 1",257,2017,7,Offline,0
2,1,0,1,0,"Meal Plan 1",0,"Room_Type 1",0,2018,5,Offline,1
2,2,0,0,1,"Meal Plan 1",0,"Room_Type 1",27,2018,6,Offline,0
1,2,0,0,1,"Meal Plan 1",0,"Room_Type 1",115,2018,10,Online,1
1,2,0,0,1,"Meal Plan 1",0,"Room_Type 1",50,2018,4,Online,0
1,2,0,1,2,"Meal Plan 1",0,"Room_Type 1",12,2018,1,Online,1
0,2,0,0,2,"Meal Plan 1",0,"Room_Type 1",308,2018,11,Offline,0
0,1,0,2,3,"Meal Plan 1",0,"Room_Type 1",115,2018,2,Offline,0
1,1,1,0,3,"Meal Plan 1",0,"Room_Type 4",80,2018,12,Online,1
1,2,0,1,2,"Meal Plan 1",0,"Room_Type 1",14,2017,10,Online,0
2,3,0,1,3,"Meal Plan 1",0,"Room_Type 4",141,2018,8,Online,0
0,2,0,0,3,"Meal Plan 1",0,"Room_Type 1",157,2018,12,Offline,0
0,2,0,1,2,"Meal Plan 1",0,"Room_Type 1",56,2018,11,Offline,0
2,2,0,1,1,"Meal Plan 1",0,"Room_Type 1",1,2017,10,Offline,1
2,3,0,0,4,"Meal Plan 1",0,"Room_Type 4",127,2018,7,Online,2
1,2,0,1,1,"Meal Plan 1",0,"Room_Type 1",3,2018,8,Corporate,0
2,2,0,0,3,"Meal Plan 1",0,"Room_Type 1",9,2018,11,Online,1
0,1,0,0,1,"Meal Plan 1",0,"Room_Type 1",7,2018,5,Complementary,1
1,2,0,0,3,"Meal Plan 1",0,"Room_Type 1",174,2018,11,Online,3
0,2,0,1,3,"Meal Plan 1",0,"Room_Type 1",51,2017,10,Online,0
2,2,0,2,3,"Meal Plan 2",0,"Room_Type 1",206,2018,9,Online,0
0,1,0,0,3,"Meal Plan 1",0,"Room_Type 1",151,2018,1,Offline,0
2,2,0,0,1,"Meal Plan 1",1,"Room_Type 1",9,2018,9,Online,3
1,2,0,2,1,"Not Selected",0,"Room_Type 1",43,2018,11,Online,1
1,2,0,0,2,"Meal Plan 1",0,"Room_Type 1",14,2018,7,Corporate,0
2,1,0,2,2,"Meal Plan 1",0,"Room_Type 1",124,2018,11,Online,3
2,2,2,1,2,"Meal Plan 1",0,"Room_Type 6",5,2018,4,Online,2
1,1,0,2,3,"Meal Plan 1",0,"Room_Type 1",10,2018,11,Offline,0
2,2,0,1,2,"Not Selected",0,"Room_Type 1",27,2018,8,Online,1
1,2,0,1,1,"Not Selected",0,"Room_Type 1",33,2018,9,Offline,0
0,2,0,2,1,"Not Selected",0,"Room_Type 1",57,2017,10,Online,1
0,2,0,0,3,"Meal Plan 1",0,"Room_Type 1",50,2018,1,Offline,1
0,2,0,0,5,"Meal Plan 1",0,"Room_Type 4",36,2017,11,Offline,0
1,3,0,2,1,"Meal Plan 1",0,"Room_Type 1",221,2017,10,Offline,0
0,2,0,1,3,"Not Selected",0,"Room_Type 1",213,2018,8,Online,0
2,2,0,1,0,"Meal Plan 1",0,"Room_Type 1",5,2018,11,Online,3
0,1,0,0,1,"Meal Plan 1",0,"Room_Type 1",0,2018,1,Offline,0
1,1,0,2,1,"Meal Plan 1",0,"Room_Type 4",130,2018,10,Online,2
1,2,0,2,3,"Meal Plan 1",0,"Room_Type 1",192,2017,9,Offline,0
2,2,1,2,5,"Meal Plan 1",0,"Room_Type 1",150,2018,7,Online,0
1,2,0,1,5,"Meal Plan 1",0,"Room_Type 4",60,2018,9,Online,1
0,2,0,1,4,"Meal Plan 1",0,"Room_Type 1",276,2018,12,Online,0
1,2,0,1,2,"Meal Plan 2",0,"Room_Type 1",105,2017,10,Offline,0
0,2,0,1,1,"Meal Plan 1",0,"Room_Type 1",103,2017,8,Online,1
0,2,0,2,3,"Meal Plan 1",0,"Room_Type 4",241,2018,10,Online,1
1,2,0,2,5,"Meal Plan 2",0,"Room_Type 1",277,2018,9,Offline,1
0,1,0,1,3,"Meal Plan 1",0,"Room_Type 1",60,2017,10,Offline,0
1,2,0,0,3,"Meal Plan 1",0,"Room_Type 1",30,2017,10,Online,5
1,2,1,0,4,"Meal Plan 1",1,"Room_Type 1",0,2018,10,Corporate,3
2,2,2,1,1,"Meal Plan 1",0,"Room_Type 6",2,2018,4,Online,2
1,2,0,1,2,"Meal Plan 1",0,"Room_Type 1",4,2017,12,Online,0
2,3,0,1,1,"Meal Plan 1",0,"Room_Type 4",53,2018,7,Online,2
0,1,0,2,1,"Meal Plan 1",0,"Room_Type 1",4,2018,2,Corporate,0
1,2,0,2,5,"Meal Plan 1",0,"Room_Type 4",125,2018,7,Online,0
0,2,0,1,2,"Meal Plan 1",0,"Room_Type 1",168,2018,4,Offline,0
0,2,0,1,0,"Meal Plan 1",0,"Room_Type 1",263,2017,9,Offline,0
2,1,0,0,3,"Meal Plan 1",0,"Room_Type 1",71,2018,6,Offline,0
0,1,0,0,3,"Meal Plan 1",0,"Room_Type 1",19,2017,10,Offline,0
1,2,0,1,3,"Meal Plan 1",0,"Room_Type 4",204,2018,8,Online,0
0,2,0,1,3,"Meal Plan 1",0,"Room_Type 1",33,2018,1,Corporate,0
1,2,0,0,3,"Meal Plan 1",0,"Room_Type 1",274,2018,8,Online,2
0,1,0,2,1,"Meal Plan 1",0,"Room_Type 1",20,2017,10,Corporate,0
2,2,0,0,1,"Meal Plan 1",0,"Room_Type 4",0,2017,9,Online,2
2,2,0,1,2,"Meal Plan 1",0,"Room_Type 1",46,2018,7,Online,1
2,3,0,0,5,"Meal Plan 1",0,"Room_Type 4",35,2018,4,Online,3
2,3,0,0,1,"Meal Plan 1",0,"Room_Type 4",48,2018,9,Online,2
1,2,0,1,1,"Not Selected",0,"Room_Type 4",0,2018,8,Online,1
1,2,0,1,2,"Meal Plan 1",0,"Room_Type 4",157,2018,5,Online,2
1,2,0,2,0,"Meal Plan 1",0,"Room_Type 1",49,2018,9,Online,3
1,2,0,0,3,"Meal Plan 1",0,"Room_Type 1",106,2018,5,Online,0
1,2,0,3,10,"Meal Plan 1",0,"Room_Type 1",5,2017,8,Online,2
1,1,0,0,3,"Meal Plan 1",0,"Room_Type 1",166,2018,11,Offline,0
0,2,0,1,3,"Not Selected",0,"Room_Type 1",195,2018,7,Online,0
0,1,0,0,3,"Meal Plan 1",0,"Room_Type 1",151,2018,1,Offline,0
1,2,0,2,1,"Meal Plan 2",0,"Room_Type 1",110,2017,7,Offline,0
2,2,1,2,5,"Meal Plan 2",0,"Room_Type 1",186,2018,8,Online,2
1,2,0,2,1,"Meal Plan 1",0,"Room_Type 1",271,2018,12,Offline,0
0,2,0,1,2,"Meal Plan 1",0,"Room_Type 1",168,2018,4,Offline,0
0,2,0,0,1,"Meal Plan 1",0,"Room_Type 5",0,2017,10,Complementary,1
2,2,0,1,2,"Meal Plan 1",0,"Room_Type 1",84,2018,5,Online,0
1,2,0,2,1,"Meal Plan 2",0,"Room_Type 1",96,2017,7,Offline,0
1,1,0,0,2,"Meal Plan 1",0,"Room_Type 1",1,2017,9,Offline,0
1,2,0,2,5,"Meal Plan 1",0,"Room_Type 1",28,2017,9,Offline,0
2,2,0,2,5,"Meal Plan 1",0,"Room_Type 1",97,2018,9,Online,0
2,3,0,0,1,"Meal Plan 1",0,"Room_Type 4",13,2018,6,Online,0
2,2,0,0,3,"Meal Plan 1",0,"Room_Type 1",41,2017,12,Offline,0
0,1,0,0,1,"Meal Plan 1",0,"Room_Type 1",3,2018,1,Corporate,0
1,2,0,2,5,"Meal Plan 1",0,"Room_Type 1",189,2018,8,Online,1
